customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,usage_hours,last_payment_days_ago,is_autopay,discount_used,churn
CUST_1001,52,44,63.57,1107.85,Month-to-month,Bank Transfer,Fiber Optic,0,53.33,37,0,0,1
CUST_1002,68,4,32.91,6888.73,Month-to-month,Credit Card,DSL,1,37.24,8,0,0,0
CUST_1003,32,9,94.23,4799.18,Month-to-month,Bank Transfer,Fiber Optic,7,1.14,19,1,0,0
CUST_1004,42,5,84.31,2749.1,Month-to-month,UPI,DSL,3,58.36,26,1,0,1
CUST_1005,54,56,51.57,6545.26,One year,Credit Card,DSL,0,81.76,4,1,0,0
CUST_1006,45,50,82.15,6440.26,Month-to-month,Bank Transfer,Fiber Optic,1,4.61,15,0,0,1
CUST_1007,27,15,41.99,6781.1,Month-to-month,UPI,DSL,3,1.35,14,1,0,0
CUST_1008,56,32,64.48,1012.59,Two year,UPI,Fiber Optic,0,73.05,30,1,0,0
CUST_1009,34,28,109.94,7757.95,One year,Cash,No,4,68.7,42,0,1,1
CUST_1010,56,22,33.35,7681.05,One year,Credit Card,Fiber Optic,6,41.18,24,0,0,1
CUST_1011,39,17,58.67,2924.01,Two year,Bank Transfer,DSL,5,66.5,43,1,1,0
CUST_1012,43,59,102.11,620.56,Month-to-month,Cash,No,5,95.39,34,0,0,1
CUST_1013,61,71,116.95,1419.74,One year,Credit Card,DSL,5,25.54,19,0,0,1
CUST_1014,42,57,65.39,7943.36,Month-to-month,UPI,Fiber Optic,7,25.35,3,0,0,1
CUST_1015,34,26,70.7,4547.8,Month-to-month,Credit Card,DSL,4,19.44,4,0,1,1
CUST_1016,30,25,77.22,2917.31,Month-to-month,Bank Transfer,DSL,6,72.67,11,0,0,1
CUST_1017,37,10,113.23,2376.8,Month-to-month,UPI,No,1,35.97,13,0,0,1
CUST_1018,42,45,105.82,2130.23,Month-to-month,Cash,Fiber Optic,6,98.88,18,0,1,1
CUST_1019,21,11,37.06,5346.81,Month-to-month,Credit Card,Fiber Optic,2,71.75,19,1,0,0
CUST_1020,27,53,63.68,3413.16,Month-to-month,Credit Card,Fiber Optic,0,37.37,44,0,0,1
CUST_1021,20,68,66.4,7726.74,Month-to-month,Cash,Fiber Optic,1,15.77,33,1,0,0
CUST_1022,58,28,98.91,5502.36,Month-to-month,Credit Card,No,2,59.61,38,1,0,1
CUST_1023,62,65,80.29,6357.15,Month-to-month,Credit Card,Fiber Optic,5,30.2,3,1,1,1
CUST_1024,35,49,85.42,2412.66,Month-to-month,Credit Card,Fiber Optic,5,90.65,35,0,0,1
CUST_1025,64,47,119.82,725.57,Month-to-month,UPI,Fiber Optic,5,44.7,1,0,0,1
CUST_1026,53,52,27.5,3953.8,One year,UPI,No,2,29.97,35,1,1,0
CUST_1027,64,54,42.3,2585.19,Month-to-month,Bank Transfer,DSL,0,59.27,36,1,1,0
CUST_1028,39,60,60.79,1696.46,Two year,Credit Card,Fiber Optic,0,14.56,38,0,0,0
CUST_1029,51,57,54.78,7625.87,Two year,Bank Transfer,DSL,2,56.59,39,0,1,0
CUST_1030,64,47,22.16,3607.51,Month-to-month,UPI,DSL,3,6.56,25,1,0,0
CUST_1031,25,31,29.18,1480.2,One year,Credit Card,DSL,5,61.08,40,0,1,1
CUST_1032,57,46,88.1,1669.34,Month-to-month,Bank Transfer,Fiber Optic,1,53.49,13,1,0,0
CUST_1033,66,26,107.93,2317.61,Month-to-month,Credit Card,No,0,52.56,4,1,0,1
CUST_1034,61,5,71.42,7994.6,Two year,Credit Card,Fiber Optic,6,68.73,6,0,0,1
CUST_1035,36,52,73.92,2217.29,Month-to-month,Cash,Fiber Optic,2,5.4,11,0,1,1
CUST_1036,59,54,45.51,2697.53,Two year,Bank Transfer,Fiber Optic,7,46.51,1,1,0,0
CUST_1037,58,33,96.79,5308.69,One year,UPI,Fiber Optic,3,44.96,8,1,0,0
CUST_1038,54,50,95.18,2422.29,Month-to-month,Bank Transfer,No,4,46.52,34,1,0,1
CUST_1039,23,38,78.84,1804.85,Month-to-month,Bank Transfer,Fiber Optic,7,98.01,40,1,0,1
CUST_1040,69,27,41.27,1353.23,Month-to-month,Bank Transfer,DSL,7,14.79,9,0,1,1
CUST_1041,43,15,29.7,2570.19,Month-to-month,Cash,DSL,2,69.35,36,1,1,1
CUST_1042,51,61,26.42,936.73,Month-to-month,Credit Card,No,6,40.8,39,1,1,0
CUST_1043,62,21,79.27,247.31,One year,UPI,No,3,51.66,42,1,0,1
CUST_1044,23,46,102.5,6456.67,Month-to-month,Cash,DSL,4,76.48,37,0,0,0
CUST_1045,54,69,105.83,1189.37,Month-to-month,UPI,DSL,3,16.58,42,1,0,0
CUST_1046,50,6,66.36,6230.22,Month-to-month,Cash,Fiber Optic,0,76.59,44,1,1,0
CUST_1047,39,38,98.43,6400.59,Two year,Credit Card,Fiber Optic,7,7.96,21,1,0,1
CUST_1048,38,62,114.69,4349.56,Month-to-month,UPI,Fiber Optic,2,48.85,20,1,0,1
CUST_1049,23,62,47.52,2546.49,Month-to-month,Bank Transfer,No,6,74.47,38,0,0,1
CUST_1050,23,46,59.8,1245.76,Two year,Cash,Fiber Optic,4,20.06,1,0,0,0
CUST_1051,65,13,113.15,5920.76,Month-to-month,UPI,No,3,77.32,35,1,0,0
CUST_1052,21,3,53.82,4850.96,Month-to-month,Credit Card,Fiber Optic,7,17.51,28,1,1,1
CUST_1053,47,6,111.39,5278.08,Two year,UPI,DSL,4,80.12,7,0,0,1
CUST_1054,28,8,118.1,168.49,One year,Cash,Fiber Optic,7,47.42,43,0,0,1
CUST_1055,47,44,86.18,7427.38,Month-to-month,Credit Card,Fiber Optic,1,68.78,44,1,0,1
CUST_1056,48,33,101.69,623.69,Month-to-month,Bank Transfer,DSL,6,91.82,9,1,0,0
CUST_1057,41,50,94.95,2997.77,One year,Cash,DSL,2,41.43,1,1,1,0
CUST_1058,26,11,89.95,3281.42,Month-to-month,Cash,Fiber Optic,0,24.06,36,0,0,1
CUST_1059,20,28,50.69,110.71,Two year,Credit Card,Fiber Optic,7,86.85,34,1,0,0
CUST_1060,68,70,25.71,4027.01,Month-to-month,Cash,Fiber Optic,4,17.0,34,1,1,0
CUST_1061,48,41,54.31,6047.19,Month-to-month,UPI,DSL,5,63.52,17,1,0,0
CUST_1062,57,16,86.69,6603.82,Month-to-month,Bank Transfer,Fiber Optic,3,92.4,32,0,0,1
CUST_1063,54,68,30.25,7047.24,One year,UPI,DSL,5,67.77,2,1,0,0
CUST_1064,53,48,21.19,3952.98,Two year,Credit Card,Fiber Optic,4,20.37,36,0,0,0
CUST_1065,41,56,33.97,5082.03,One year,Cash,Fiber Optic,6,16.08,25,0,0,1
CUST_1066,48,64,91.57,728.21,Two year,Bank Transfer,Fiber Optic,5,25.98,43,1,0,1
CUST_1067,23,59,117.28,3955.5,Month-to-month,Credit Card,Fiber Optic,3,39.75,26,0,0,1
CUST_1068,19,62,118.31,1323.04,Month-to-month,UPI,Fiber Optic,4,16.76,26,0,0,1
CUST_1069,37,11,69.4,3020.18,Two year,Cash,Fiber Optic,0,79.98,21,0,0,0
CUST_1070,45,18,106.94,2701.51,Two year,Cash,Fiber Optic,0,36.35,18,1,0,0
CUST_1071,28,19,93.68,3445.97,Two year,Credit Card,DSL,2,93.67,29,0,0,1
CUST_1072,21,55,70.1,4615.93,One year,UPI,Fiber Optic,0,84.41,24,1,0,0
CUST_1073,32,26,77.28,7232.73,Month-to-month,Cash,Fiber Optic,4,90.97,28,1,1,1
CUST_1074,23,6,33.72,3216.43,Month-to-month,UPI,Fiber Optic,6,30.15,12,1,0,1
CUST_1075,66,4,113.77,7850.94,Two year,Bank Transfer,Fiber Optic,4,57.8,11,1,0,1
CUST_1076,47,29,55.19,6096.32,Month-to-month,Cash,No,0,32.82,27,1,0,0
CUST_1077,55,59,64.61,4140.7,Month-to-month,Bank Transfer,DSL,1,26.44,23,0,1,1
CUST_1078,68,17,87.17,5187.81,One year,Cash,DSL,4,61.1,33,0,1,1
CUST_1079,19,43,53.39,907.57,Month-to-month,Credit Card,No,2,81.98,16,1,1,1
CUST_1080,32,66,45.43,6771.72,Two year,Cash,Fiber Optic,1,10.27,28,1,0,0
CUST_1081,28,34,83.1,4700.62,Month-to-month,Cash,DSL,0,28.3,28,0,0,0
CUST_1082,25,8,22.5,7889.93,One year,UPI,No,6,21.31,38,1,0,0
CUST_1083,43,13,92.07,5127.79,One year,UPI,DSL,3,80.04,6,1,0,0
CUST_1084,68,8,71.4,6689.48,One year,Bank Transfer,Fiber Optic,4,93.4,42,1,1,1
CUST_1085,62,65,80.58,6418.13,Month-to-month,Bank Transfer,Fiber Optic,3,8.91,29,0,0,1
CUST_1086,61,43,83.19,2829.14,Month-to-month,Bank Transfer,Fiber Optic,5,38.54,34,1,1,1
CUST_1087,22,39,72.71,2150.92,Month-to-month,Cash,Fiber Optic,2,91.54,3,0,1,1
CUST_1088,23,59,78.25,3500.9,Month-to-month,Cash,DSL,1,35.12,6,1,0,0
CUST_1089,43,44,88.38,3791.21,One year,Bank Transfer,DSL,7,71.55,38,0,1,1
CUST_1090,21,9,95.31,1996.67,Month-to-month,Credit Card,Fiber Optic,3,10.97,13,1,0,1
CUST_1091,36,37,92.75,7167.32,Month-to-month,Credit Card,DSL,7,44.99,36,1,0,0
CUST_1092,37,36,106.96,4386.13,Month-to-month,Cash,No,2,50.83,15,1,0,0
CUST_1093,50,28,38.94,7829.71,One year,Credit Card,Fiber Optic,3,76.01,6,1,0,0
CUST_1094,37,42,60.11,6499.14,Month-to-month,Credit Card,DSL,3,29.59,33,0,0,0
CUST_1095,66,43,114.78,4490.07,Two year,Bank Transfer,Fiber Optic,2,27.15,41,0,0,1
CUST_1096,29,42,59.66,7581.62,One year,Credit Card,DSL,7,30.99,12,1,1,0
CUST_1097,64,66,32.49,4088.51,One year,Credit Card,DSL,4,56.01,43,1,0,0
CUST_1098,18,55,72.54,7108.14,Two year,Cash,Fiber Optic,3,87.72,13,0,1,0
CUST_1099,43,48,30.95,2929.34,Month-to-month,Cash,No,2,83.26,33,0,1,0
CUST_1100,31,22,40.29,3091.27,Two year,Cash,Fiber Optic,3,6.74,28,1,1,0
CUST_1101,55,27,119.83,3403.23,Month-to-month,Credit Card,DSL,6,88.02,36,1,0,1
CUST_1102,54,67,74.14,4418.34,Two year,Bank Transfer,Fiber Optic,7,10.42,5,0,0,1
CUST_1103,28,13,48.41,4472.57,Two year,UPI,DSL,4,42.12,25,0,1,0
CUST_1104,53,45,119.48,4021.55,Month-to-month,Cash,DSL,6,76.78,17,1,1,1
CUST_1105,30,10,116.66,2517.41,Month-to-month,Cash,Fiber Optic,6,9.07,37,1,0,1
CUST_1106,60,9,64.07,7424.93,Month-to-month,Cash,No,2,5.0,19,1,1,0
CUST_1107,20,54,46.04,4749.83,One year,Bank Transfer,DSL,6,33.67,35,1,0,0
CUST_1108,50,27,103.84,3321.14,Month-to-month,UPI,Fiber Optic,3,73.26,43,1,1,1
CUST_1109,23,34,91.56,5244.3,Month-to-month,UPI,No,7,52.65,34,1,0,1
CUST_1110,67,1,88.69,6166.94,Month-to-month,Cash,DSL,0,42.28,6,1,0,1
CUST_1111,27,32,109.31,7689.75,Month-to-month,Credit Card,DSL,4,81.49,19,1,0,1
CUST_1112,22,71,88.94,4046.44,Two year,Cash,No,3,76.9,1,1,0,0
CUST_1113,40,67,48.38,985.58,One year,Cash,Fiber Optic,1,78.82,7,0,0,0
CUST_1114,27,20,89.39,3582.05,Month-to-month,Credit Card,DSL,2,46.51,34,0,1,0
CUST_1115,61,35,50.58,3883.87,Month-to-month,Credit Card,Fiber Optic,3,2.93,19,1,0,0
CUST_1116,19,17,95.92,7186.25,Month-to-month,Cash,DSL,4,18.04,33,0,0,1
CUST_1117,30,18,81.97,3218.93,Month-to-month,Bank Transfer,Fiber Optic,6,74.39,26,0,0,1
CUST_1118,57,45,27.74,7631.26,Two year,Bank Transfer,Fiber Optic,4,75.56,41,1,1,0
CUST_1119,19,53,71.28,3932.54,Month-to-month,Credit Card,Fiber Optic,1,97.26,42,1,0,1
CUST_1120,37,68,54.33,7792.87,Month-to-month,Cash,Fiber Optic,6,19.83,27,0,1,1
CUST_1121,18,65,52.86,164.77,Two year,Bank Transfer,DSL,1,13.17,38,1,0,0
CUST_1122,54,1,80.23,7200.64,Two year,Cash,DSL,5,14.74,26,1,0,1
CUST_1123,26,58,52.23,7455.85,Month-to-month,Cash,DSL,5,19.29,35,0,1,1
CUST_1124,34,26,97.69,7692.07,Month-to-month,Cash,Fiber Optic,3,53.32,20,1,1,0
CUST_1125,26,20,27.08,203.3,Month-to-month,Bank Transfer,Fiber Optic,0,97.55,24,1,0,0
CUST_1126,28,10,86.04,1456.44,One year,UPI,DSL,6,59.35,21,1,0,1
CUST_1127,32,59,100.92,5264.74,Two year,Cash,Fiber Optic,7,52.75,26,0,0,1
CUST_1128,41,41,87.28,301.23,Month-to-month,Bank Transfer,Fiber Optic,4,67.66,20,0,0,1
CUST_1129,55,5,69.72,602.51,Month-to-month,UPI,Fiber Optic,7,8.32,6,1,1,1
CUST_1130,52,65,115.03,1846.52,Two year,Credit Card,DSL,0,81.72,3,0,0,0
CUST_1131,47,17,49.99,4148.27,One year,Bank Transfer,DSL,6,65.04,10,0,1,0
CUST_1132,48,22,21.92,4412.63,Two year,UPI,DSL,6,17.95,12,1,0,0
CUST_1133,66,41,63.2,370.66,Month-to-month,Bank Transfer,Fiber Optic,6,63.44,33,1,0,0
CUST_1134,22,68,23.3,1445.9,Month-to-month,UPI,Fiber Optic,6,60.02,22,1,0,0
CUST_1135,61,69,115.39,4047.67,Month-to-month,UPI,Fiber Optic,0,7.42,16,1,0,1
CUST_1136,67,11,40.99,4792.13,Month-to-month,Bank Transfer,No,3,27.43,17,0,1,1
CUST_1137,31,56,98.89,1272.37,One year,Credit Card,No,2,39.7,10,1,0,0
CUST_1138,28,51,97.46,3250.85,Month-to-month,Cash,DSL,2,25.24,12,1,0,1
CUST_1139,26,21,41.77,7244.77,Month-to-month,UPI,DSL,2,25.07,19,0,1,0
CUST_1140,51,26,82.12,7991.3,Two year,Cash,Fiber Optic,1,57.72,40,0,1,0
CUST_1141,29,19,24.81,7898.99,Month-to-month,Credit Card,DSL,6,47.62,23,1,0,0
CUST_1142,52,60,68.36,7065.23,One year,Cash,Fiber Optic,6,67.06,40,0,1,1
CUST_1143,52,71,21.46,3217.81,Month-to-month,Cash,No,4,95.68,10,1,0,0
CUST_1144,18,47,112.11,5523.94,Two year,Bank Transfer,Fiber Optic,1,66.4,10,1,1,0
CUST_1145,57,71,117.61,3391.08,Month-to-month,Bank Transfer,DSL,4,58.63,10,1,0,1
CUST_1146,39,26,42.23,5223.36,One year,Credit Card,DSL,7,84.91,39,1,0,0
CUST_1147,46,40,40.81,2544.52,Month-to-month,Bank Transfer,Fiber Optic,5,63.58,30,1,1,1
CUST_1148,25,5,95.37,4889.0,Month-to-month,UPI,Fiber Optic,4,17.39,4,0,0,1
CUST_1149,28,21,45.34,4237.69,One year,Credit Card,DSL,4,32.16,1,1,0,0
CUST_1150,58,4,109.51,293.39,Month-to-month,Bank Transfer,DSL,7,73.6,43,0,0,1
CUST_1151,54,23,77.39,6346.55,Month-to-month,Bank Transfer,DSL,3,74.1,19,1,0,0
CUST_1152,31,15,55.08,193.99,Two year,Credit Card,No,2,98.71,5,0,1,0
CUST_1153,47,8,103.27,2415.93,Two year,UPI,Fiber Optic,6,63.07,30,0,0,1
CUST_1154,52,41,69.34,146.8,Month-to-month,Credit Card,No,1,90.05,26,0,0,0
CUST_1155,38,19,111.16,3071.99,Month-to-month,Bank Transfer,Fiber Optic,5,6.4,40,1,1,1
CUST_1156,54,46,112.8,598.97,Month-to-month,Bank Transfer,Fiber Optic,7,57.06,34,0,0,1
CUST_1157,22,28,36.54,7316.74,Month-to-month,Credit Card,DSL,1,92.06,2,0,0,0
CUST_1158,36,68,20.23,3383.87,Two year,UPI,DSL,6,29.44,24,0,0,0
CUST_1159,31,15,118.39,3730.02,One year,UPI,Fiber Optic,3,16.33,14,0,0,1
CUST_1160,43,37,110.61,2863.82,Month-to-month,Cash,No,4,35.7,41,1,0,1
CUST_1161,21,1,25.54,5057.3,Two year,UPI,DSL,7,79.43,42,1,0,0
CUST_1162,42,67,103.3,6296.82,One year,Credit Card,DSL,5,9.39,13,0,1,1
CUST_1163,62,24,65.78,5220.36,One year,UPI,Fiber Optic,2,60.43,29,0,1,0
CUST_1164,59,27,45.9,6010.84,Month-to-month,UPI,DSL,6,14.43,1,1,1,1
CUST_1165,42,40,107.87,7257.19,Month-to-month,Cash,Fiber Optic,0,44.12,34,1,1,0
CUST_1166,35,63,39.67,6922.02,One year,UPI,DSL,0,96.63,4,0,1,0
CUST_1167,57,61,114.73,5425.06,Month-to-month,Cash,DSL,3,20.32,28,0,1,1
CUST_1168,25,36,40.56,1795.64,Month-to-month,Cash,Fiber Optic,2,4.37,19,0,1,1
CUST_1169,56,24,81.37,5137.85,Month-to-month,UPI,Fiber Optic,0,43.29,1,0,1,0
CUST_1170,57,24,42.31,4098.06,Month-to-month,Bank Transfer,Fiber Optic,0,58.19,36,1,0,0
CUST_1171,31,4,74.57,5766.03,Month-to-month,Credit Card,DSL,7,30.45,43,0,0,1
CUST_1172,49,67,88.4,6680.16,One year,Credit Card,No,7,54.64,13,1,0,1
CUST_1173,68,34,39.02,5967.5,Month-to-month,UPI,DSL,6,95.39,42,1,1,1
CUST_1174,55,57,72.09,6787.83,Month-to-month,Credit Card,DSL,5,31.87,5,0,1,1
CUST_1175,50,49,66.91,604.54,One year,Credit Card,Fiber Optic,5,31.63,33,1,1,0
CUST_1176,40,53,27.1,349.8,Month-to-month,Cash,DSL,6,48.79,14,0,0,1
CUST_1177,32,23,101.83,2142.15,Month-to-month,Bank Transfer,Fiber Optic,1,52.02,16,1,0,1
CUST_1178,50,69,53.57,7215.26,One year,Credit Card,No,6,1.14,32,1,0,0
CUST_1179,42,53,77.46,6606.91,Month-to-month,Bank Transfer,Fiber Optic,2,61.97,27,1,1,0
CUST_1180,34,62,71.48,5493.55,One year,Credit Card,Fiber Optic,0,99.74,35,0,1,0
CUST_1181,50,41,71.33,5635.99,One year,Bank Transfer,Fiber Optic,5,29.91,3,0,1,0
CUST_1182,64,57,30.72,5840.7,Month-to-month,Bank Transfer,DSL,6,63.45,4,1,0,0
CUST_1183,19,60,62.35,7546.56,Month-to-month,Credit Card,Fiber Optic,5,1.46,7,0,0,1
CUST_1184,31,54,65.24,6674.31,Two year,Cash,DSL,5,60.83,13,1,0,0
CUST_1185,57,70,93.36,5024.78,Month-to-month,Bank Transfer,No,7,45.26,41,0,0,1
CUST_1186,57,57,104.0,5359.15,Two year,Bank Transfer,DSL,1,53.5,3,1,1,0
CUST_1187,68,10,74.5,1788.55,One year,Credit Card,Fiber Optic,2,54.85,17,0,0,0
CUST_1188,56,40,28.68,5292.82,Month-to-month,Bank Transfer,No,4,18.52,10,1,0,1
CUST_1189,68,7,43.68,3454.96,Month-to-month,Bank Transfer,Fiber Optic,5,77.23,1,1,0,1
CUST_1190,23,38,36.49,1308.4,Month-to-month,Cash,No,2,55.99,28,0,0,1
CUST_1191,23,61,32.46,6470.58,Month-to-month,Bank Transfer,Fiber Optic,3,27.75,10,1,0,0
CUST_1192,20,3,56.59,4130.95,One year,Cash,DSL,1,93.8,7,0,1,0
CUST_1193,24,51,42.94,7821.66,Two year,Bank Transfer,Fiber Optic,4,2.26,39,0,0,1
CUST_1194,68,47,41.83,2325.27,Two year,Bank Transfer,DSL,5,72.87,3,0,1,0
CUST_1195,25,68,25.47,3897.29,Month-to-month,Cash,DSL,6,38.74,7,1,0,0
CUST_1196,59,38,21.77,3639.16,Two year,Cash,Fiber Optic,5,52.73,9,0,1,1
CUST_1197,69,36,30.28,1054.16,Two year,UPI,Fiber Optic,1,29.86,40,0,0,0
CUST_1198,32,41,37.22,3466.31,Two year,Bank Transfer,No,7,32.8,35,1,1,1
CUST_1199,64,69,63.1,2371.67,Month-to-month,Cash,No,1,2.5,26,0,0,1
CUST_1200,46,13,71.05,1366.53,One year,Bank Transfer,No,0,73.25,5,1,0,0
CUST_1201,50,58,34.06,2329.03,One year,Bank Transfer,DSL,5,71.37,13,0,0,1
CUST_1202,69,50,62.48,1942.69,Month-to-month,Bank Transfer,Fiber Optic,7,65.78,30,1,1,0
CUST_1203,47,30,54.17,5899.18,Two year,Credit Card,Fiber Optic,2,87.92,40,1,0,0
CUST_1204,56,62,38.34,343.12,Month-to-month,UPI,No,1,90.23,39,1,1,0
CUST_1205,44,25,20.68,4977.96,Month-to-month,Credit Card,Fiber Optic,1,56.09,10,1,1,0
CUST_1206,53,27,66.7,6109.22,Two year,UPI,DSL,3,68.8,42,1,0,0
CUST_1207,46,51,88.57,3897.72,Month-to-month,Bank Transfer,No,3,2.09,23,0,0,1
CUST_1208,55,57,42.63,7459.36,Two year,Bank Transfer,DSL,3,84.79,11,1,0,0
CUST_1209,50,47,33.18,5692.26,One year,Cash,Fiber Optic,1,81.82,12,1,0,0
CUST_1210,54,39,108.7,6008.6,Month-to-month,UPI,Fiber Optic,4,3.0,13,0,0,1
CUST_1211,44,16,47.5,1655.77,Month-to-month,UPI,Fiber Optic,7,54.74,40,1,1,1
CUST_1212,50,22,42.36,6240.64,One year,Credit Card,Fiber Optic,2,90.76,16,1,0,0
CUST_1213,21,54,105.71,6673.55,One year,UPI,Fiber Optic,1,18.96,9,0,1,0
CUST_1214,39,21,101.71,2954.0,Two year,Bank Transfer,Fiber Optic,6,35.91,10,0,0,0
CUST_1215,19,16,64.83,1785.57,Two year,Cash,DSL,6,33.77,29,1,1,0
CUST_1216,27,59,68.92,3141.9,Month-to-month,Credit Card,DSL,0,36.24,9,1,0,0
CUST_1217,22,31,41.77,5942.9,Month-to-month,Cash,DSL,6,5.15,33,1,0,1
CUST_1218,27,42,27.83,3399.35,Two year,UPI,Fiber Optic,7,28.62,24,0,1,1
CUST_1219,50,32,77.34,5919.55,Month-to-month,UPI,DSL,7,30.19,35,1,1,0
CUST_1220,55,59,29.83,997.16,Month-to-month,Credit Card,Fiber Optic,5,86.72,11,1,0,0
CUST_1221,30,34,64.93,6467.49,Two year,UPI,Fiber Optic,4,35.86,39,0,1,0
CUST_1222,48,9,114.05,2100.34,Two year,Cash,Fiber Optic,4,45.27,13,1,0,1
CUST_1223,64,11,115.28,2066.54,One year,Bank Transfer,Fiber Optic,2,38.69,23,0,1,1
CUST_1224,53,10,43.93,4764.01,Month-to-month,Credit Card,Fiber Optic,4,12.95,25,0,0,1
CUST_1225,62,17,82.41,653.93,One year,UPI,Fiber Optic,2,99.05,16,1,0,0
CUST_1226,41,68,67.41,307.75,One year,Cash,Fiber Optic,6,82.76,21,0,1,1
CUST_1227,69,48,107.57,2162.13,Two year,Bank Transfer,DSL,4,54.55,10,1,0,0
CUST_1228,32,52,47.14,4350.73,Two year,UPI,No,5,48.16,41,1,0,0
CUST_1229,46,25,20.37,7270.17,Month-to-month,Credit Card,Fiber Optic,2,65.28,40,0,0,0
CUST_1230,25,21,36.26,6786.84,One year,UPI,DSL,3,33.32,19,0,1,0
CUST_1231,22,65,54.95,3974.53,Two year,UPI,Fiber Optic,3,5.98,35,1,1,0
CUST_1232,46,63,51.57,392.71,Month-to-month,UPI,No,4,41.03,28,0,0,1
CUST_1233,64,51,99.14,4328.5,Month-to-month,Bank Transfer,DSL,4,98.41,41,1,1,1
CUST_1234,21,36,88.06,5667.89,Two year,Bank Transfer,Fiber Optic,6,19.05,2,1,1,1
CUST_1235,29,66,49.96,2779.4,Month-to-month,UPI,DSL,2,53.24,30,1,0,1
CUST_1236,62,15,65.77,977.4,Month-to-month,UPI,Fiber Optic,7,1.84,40,1,0,1
CUST_1237,19,39,29.56,2300.69,Month-to-month,Credit Card,No,6,13.08,40,0,0,1
CUST_1238,44,70,109.81,6195.55,Month-to-month,UPI,Fiber Optic,7,59.13,5,0,0,0
CUST_1239,48,1,113.54,2874.83,Month-to-month,Cash,Fiber Optic,2,30.44,38,0,0,1
CUST_1240,68,23,117.98,6514.65,Month-to-month,Cash,No,5,90.66,42,1,0,1
CUST_1241,68,39,106.86,2624.22,Two year,Credit Card,Fiber Optic,1,41.21,15,0,0,1
CUST_1242,53,57,37.4,1392.08,One year,Bank Transfer,Fiber Optic,3,21.6,36,1,1,0
CUST_1243,53,34,24.62,3543.2,One year,UPI,Fiber Optic,1,55.01,3,1,0,0
CUST_1244,43,41,77.96,3672.97,Month-to-month,Credit Card,Fiber Optic,1,79.7,24,0,0,1
CUST_1245,60,13,111.26,227.25,One year,Bank Transfer,Fiber Optic,0,2.92,41,0,0,1
CUST_1246,44,70,37.74,1024.66,One year,Credit Card,No,2,51.05,41,1,0,0
CUST_1247,22,6,20.7,1560.92,One year,Bank Transfer,Fiber Optic,0,77.57,12,0,0,0
CUST_1248,37,52,100.55,997.34,Month-to-month,UPI,Fiber Optic,7,11.26,8,1,0,1
CUST_1249,28,3,27.68,2798.06,Month-to-month,Credit Card,DSL,0,90.38,14,1,1,1
CUST_1250,27,63,61.37,7720.52,Two year,UPI,Fiber Optic,7,27.19,18,1,0,0
CUST_1251,57,49,87.89,4122.86,One year,Credit Card,Fiber Optic,1,17.89,44,1,0,1
CUST_1252,55,47,43.68,5057.69,One year,Bank Transfer,Fiber Optic,0,59.34,20,1,0,0
CUST_1253,23,55,28.4,2915.45,One year,Credit Card,DSL,5,18.33,23,1,0,0
CUST_1254,25,64,97.0,2655.55,Month-to-month,Cash,No,2,68.29,5,1,0,0
CUST_1255,40,65,83.02,282.86,One year,Cash,DSL,1,49.52,1,1,0,0
CUST_1256,64,67,118.85,4052.64,Month-to-month,Credit Card,DSL,2,11.89,2,0,0,1
CUST_1257,43,15,54.43,3920.51,One year,Cash,Fiber Optic,5,91.34,16,0,1,0
CUST_1258,63,32,26.18,1346.86,Two year,UPI,Fiber Optic,4,67.65,5,1,0,1
CUST_1259,60,68,93.44,6138.16,One year,Cash,DSL,0,55.05,22,1,0,0
CUST_1260,29,18,72.17,3992.13,Month-to-month,Cash,Fiber Optic,1,38.06,1,1,0,0
CUST_1261,43,43,41.32,2778.05,Month-to-month,UPI,Fiber Optic,7,14.35,12,1,1,1
CUST_1262,30,35,98.17,1260.58,One year,UPI,DSL,3,71.04,19,1,0,0
CUST_1263,57,58,40.38,4462.07,Two year,Bank Transfer,DSL,2,81.55,22,1,1,0
CUST_1264,35,33,46.07,6047.25,One year,UPI,No,6,13.46,42,0,0,1
CUST_1265,42,14,29.25,2327.79,Month-to-month,Credit Card,DSL,5,49.96,44,1,1,1
CUST_1266,50,34,59.94,1828.48,Month-to-month,Cash,DSL,0,49.0,17,1,0,0
CUST_1267,64,61,61.89,4223.29,One year,Bank Transfer,Fiber Optic,2,35.64,13,0,0,0
CUST_1268,57,4,71.46,1327.21,One year,UPI,Fiber Optic,5,79.14,39,1,1,1
CUST_1269,60,59,90.9,5366.25,Two year,Cash,Fiber Optic,2,10.85,28,0,0,1
CUST_1270,29,29,110.61,4882.21,Month-to-month,Credit Card,No,4,21.3,3,1,1,0
CUST_1271,61,6,33.77,787.95,One year,Credit Card,Fiber Optic,6,1.16,5,1,1,1
CUST_1272,53,49,25.43,388.51,Month-to-month,Bank Transfer,DSL,5,37.93,36,1,0,1
CUST_1273,65,40,21.85,5000.28,One year,Credit Card,Fiber Optic,2,29.83,15,0,0,0
CUST_1274,21,65,34.36,2424.92,Two year,Cash,Fiber Optic,7,86.83,17,0,0,0
CUST_1275,22,69,85.79,782.92,Month-to-month,UPI,DSL,6,74.84,44,0,1,1
